path,image_name,label_name,label_idx,split
data\sunny\sunny weather-139.jpeg,sunny weather-139.jpeg,sunny,4,train
data\sunny\s0708.jpg,s0708.jpg,sunny,4,train
data\sunny\s1157.jpg,s1157.jpg,sunny,4,train
data\sunny\s1270.jpg,s1270.jpg,sunny,4,train
data\rainy\rainy weather-10.jpeg,rainy weather-10.jpeg,rainy,2,train
data\sunny\s3012.jpg,s3012.jpg,sunny,4,train
data\cloudy\c3139.jpg,c3139.jpg,cloudy,0,train
data\sunny\s0737.jpg,s0737.jpg,sunny,4,train
data\cloudy\c0210.jpg,c0210.jpg,cloudy,0,train
data\sunny\s0473.jpg,s0473.jpg,sunny,4,train
data\rainy\283392510.jpg,283392510.jpg,rainy,2,train
data\cloudy\c2175.jpg,c2175.jpg,cloudy,0,train
data\sunny\8129193.jpg,8129193.jpg,sunny,4,train
data\cloudy\c1568.jpg,c1568.jpg,cloudy,0,train
data\sunny\s025.jpg,s025.jpg,sunny,4,train
data\sunny\shine50.jpg,shine50.jpg,sunny,4,train
data\sunny\s0793.jpg,s0793.jpg,sunny,4,train
data\rainy\rainy weather-105.jpeg,rainy weather-105.jpeg,rainy,2,train
data\snowy\1112.jpg,1112.jpg,snowy,3,train
data\sunny\s2910.jpg,s2910.jpg,sunny,4,train
data\cloudy\27569967.jpg,27569967.jpg,cloudy,0,train
data\cloudy\c2524.jpg,c2524.jpg,cloudy,0,train
data\snowy\2279423362.jpg,2279423362.jpg,snowy,3,train
data\cloudy\c2227.jpg,c2227.jpg,cloudy,0,train
data\sunny\s0571.jpg,s0571.jpg,sunny,4,train
data\cloudy\c4637.jpg,c4637.jpg,cloudy,0,train
data\sunny\sunny weather-92.jpeg,sunny weather-92.jpeg,sunny,4,train
data\cloudy\c2299.jpg,c2299.jpg,cloudy,0,train
data\cloudy\c4067.jpg,c4067.jpg,cloudy,0,train
data\sunny\s2046.jpg,s2046.jpg,sunny,4,train
data\cloudy\c3439.jpg,c3439.jpg,cloudy,0,train
data\rainy\1452.jpg,1452.jpg,rainy,2,train
data\cloudy\c2252.jpg,c2252.jpg,cloudy,0,train
data\rainy\rain121.jpg,rain121.jpg,rainy,2,train
data\sunny\s4880.jpg,s4880.jpg,sunny,4,train
data\cloudy\17465092.jpg,17465092.jpg,cloudy,0,train
data\foggy\foggy weather-17.jpeg,foggy weather-17.jpeg,foggy,1,train
data\cloudy\c1614.jpg,c1614.jpg,cloudy,0,train
data\cloudy\c0008.jpg,c0008.jpg,cloudy,0,train
data\foggy\441229773.jpg,441229773.jpg,foggy,1,train
data\cloudy\c1939.jpg,c1939.jpg,cloudy,0,train
data\sunny\s2154.jpg,s2154.jpg,sunny,4,train
data\sunny\23211485.jpg,23211485.jpg,sunny,4,train
data\sunny\s3051.jpg,s3051.jpg,sunny,4,train
data\cloudy\c3255.jpg,c3255.jpg,cloudy,0,train
data\sunny\s4847.jpg,s4847.jpg,sunny,4,train
data\cloudy\c2077.jpg,c2077.jpg,cloudy,0,train
data\sunny\10416400.jpg,10416400.jpg,sunny,4,train
data\sunny\sunny weather-95.jpeg,sunny weather-95.jpeg,sunny,4,train
data\sunny\s1816.jpg,s1816.jpg,sunny,4,train
data\cloudy\c0567.jpg,c0567.jpg,cloudy,0,train
data\cloudy\c1841.jpg,c1841.jpg,cloudy,0,train
data\sunny\s0827.jpg,s0827.jpg,sunny,4,train
data\cloudy\12003359.jpg,12003359.jpg,cloudy,0,train
data\sunny\s110.jpg,s110.jpg,sunny,4,train
data\sunny\s2922.jpg,s2922.jpg,sunny,4,train
data\sunny\s3801.jpg,s3801.jpg,sunny,4,train
data\cloudy\c0913.jpg,c0913.jpg,cloudy,0,train
data\sunny\s4905.jpg,s4905.jpg,sunny,4,train
data\cloudy\c2939.jpg,c2939.jpg,cloudy,0,train
data\foggy\4751.jpg,4751.jpg,foggy,1,train
data\cloudy\c4426.jpg,c4426.jpg,cloudy,0,train
data\sunny\14898708.jpg,14898708.jpg,sunny,4,train
data\cloudy\19917976.jpg,19917976.jpg,cloudy,0,train
data\snowy\3199297207.jpg,3199297207.jpg,snowy,3,train
data\sunny\s3727.jpg,s3727.jpg,sunny,4,train
data\cloudy\20121592.jpg,20121592.jpg,cloudy,0,train
data\cloudy\c2774.jpg,c2774.jpg,cloudy,0,train
data\cloudy\c4607.jpg,c4607.jpg,cloudy,0,train
data\sunny\s1074.jpg,s1074.jpg,sunny,4,train
data\cloudy\c2735.jpg,c2735.jpg,cloudy,0,train
data\sunny\s1400.jpg,s1400.jpg,sunny,4,train
data\foggy\2307180069.jpg,2307180069.jpg,foggy,1,train
data\cloudy\c0104.jpg,c0104.jpg,cloudy,0,train
data\cloudy\c2431.jpg,c2431.jpg,cloudy,0,train
data\cloudy\cloudy day-141.jpeg,cloudy day-141.jpeg,cloudy,0,train
data\rainy\1771.jpg,1771.jpg,rainy,2,train
data\sunny\s4311.jpg,s4311.jpg,sunny,4,train
data\foggy\foggy weather-1.jpeg,foggy weather-1.jpeg,foggy,1,train
data\sunny\s2682.jpg,s2682.jpg,sunny,4,train
data\sunny\s1640.jpg,s1640.jpg,sunny,4,train
data\snowy\1224.jpg,1224.jpg,snowy,3,train
data\sunny\s3461.jpg,s3461.jpg,sunny,4,train
data\sunny\s1151.jpg,s1151.jpg,sunny,4,train
data\sunny\s150.jpg,s150.jpg,sunny,4,train
data\foggy\foggy day-112.jpeg,foggy day-112.jpeg,foggy,1,train
data\cloudy\cloudy214.jpg,cloudy214.jpg,cloudy,0,train
data\foggy\4806.jpg,4806.jpg,foggy,1,train
data\sunny\s4086.jpg,s4086.jpg,sunny,4,train
data\cloudy\c0946.jpg,c0946.jpg,cloudy,0,train
data\snowy\1283.jpg,1283.jpg,snowy,3,train
data\cloudy\c4372.jpg,c4372.jpg,cloudy,0,train
data\cloudy\c4461.jpg,c4461.jpg,cloudy,0,train
data\sunny\s1778.jpg,s1778.jpg,sunny,4,train
data\sunny\s2250.jpg,s2250.jpg,sunny,4,train
data\cloudy\cloudy day-89.jpeg,cloudy day-89.jpeg,cloudy,0,train
data\rainy\rainy weather-128.jpeg,rainy weather-128.jpeg,rainy,2,train
data\cloudy\c4333.jpg,c4333.jpg,cloudy,0,train
data\cloudy\3899408.jpg,3899408.jpg,cloudy,0,train
data\sunny\s4734.jpg,s4734.jpg,sunny,4,train
data\snowy\127078117.jpg,127078117.jpg,snowy,3,train
data\cloudy\c1421.jpg,c1421.jpg,cloudy,0,train
data\sunny\20599657.jpg,20599657.jpg,sunny,4,train
data\cloudy\cloudy day-11.jpeg,cloudy day-11.jpeg,cloudy,0,train
data\cloudy\c3522.jpg,c3522.jpg,cloudy,0,train
data\rainy\518505434.jpg,518505434.jpg,rainy,2,train
data\snowy\0948.jpg,0948.jpg,snowy,3,train
data\cloudy\1541216.jpg,1541216.jpg,cloudy,0,train
data\cloudy\c1654.jpg,c1654.jpg,cloudy,0,train
data\cloudy\c1255.jpg,c1255.jpg,cloudy,0,train
data\cloudy\c3667.jpg,c3667.jpg,cloudy,0,train
data\cloudy\6371422.jpg,6371422.jpg,cloudy,0,train
data\cloudy\c3783.jpg,c3783.jpg,cloudy,0,train
data\snowy\1055.jpg,1055.jpg,snowy,3,train
data\rainy\1661.jpg,1661.jpg,rainy,2,train
data\sunny\s3695.jpg,s3695.jpg,sunny,4,train
data\sunny\30409047.jpg,30409047.jpg,sunny,4,train
data\cloudy\c0781.jpg,c0781.jpg,cloudy,0,train
data\cloudy\c4448.jpg,c4448.jpg,cloudy,0,train
data\rainy\2356330326.jpg,2356330326.jpg,rainy,2,train
data\cloudy\c2729.jpg,c2729.jpg,cloudy,0,train
data\cloudy\c2565.jpg,c2565.jpg,cloudy,0,train
data\sunny\3907996.jpg,3907996.jpg,sunny,4,train
data\foggy\4703.jpg,4703.jpg,foggy,1,train
data\cloudy\cloudy weather-38.jpeg,cloudy weather-38.jpeg,cloudy,0,train
data\sunny\s1942.jpg,s1942.jpg,sunny,4,train
data\cloudy\c0803.jpg,c0803.jpg,cloudy,0,train
data\cloudy\c0482.jpg,c0482.jpg,cloudy,0,train
data\sunny\14681066.jpg,14681066.jpg,sunny,4,train
data\cloudy\c1244.jpg,c1244.jpg,cloudy,0,train
data\foggy\1251761063.jpg,1251761063.jpg,foggy,1,train
data\sunny\s2959.jpg,s2959.jpg,sunny,4,train
data\cloudy\cloudy147.jpg,cloudy147.jpg,cloudy,0,train
data\cloudy\9344791.jpg,9344791.jpg,cloudy,0,train
data\snowy\370854438.jpg,370854438.jpg,snowy,3,train
data\foggy\foggy weather-51.jpeg,foggy weather-51.jpeg,foggy,1,train
data\snowy\1282.jpg,1282.jpg,snowy,3,train
data\cloudy\29580044.jpg,29580044.jpg,cloudy,0,train
data\cloudy\c1250.jpg,c1250.jpg,cloudy,0,train
data\cloudy\c2219.jpg,c2219.jpg,cloudy,0,train
data\foggy\2501487152.jpg,2501487152.jpg,foggy,1,train
data\sunny\s1439.jpg,s1439.jpg,sunny,4,train
data\cloudy\13767643.jpg,13767643.jpg,cloudy,0,train
data\cloudy\c1687.jpg,c1687.jpg,cloudy,0,train
data\cloudy\c4604.jpg,c4604.jpg,cloudy,0,train
data\cloudy\c3873.jpg,c3873.jpg,cloudy,0,train
data\cloudy\c1165.jpg,c1165.jpg,cloudy,0,train
data\snowy\309067132.jpg,309067132.jpg,snowy,3,train
data\cloudy\c3761.jpg,c3761.jpg,cloudy,0,train
data\cloudy\30115205.jpg,30115205.jpg,cloudy,0,train
data\sunny\s2942.jpg,s2942.jpg,sunny,4,train
data\sunny\s4259.jpg,s4259.jpg,sunny,4,train
data\snowy\292958334.jpg,292958334.jpg,snowy,3,train
data\cloudy\c3590.jpg,c3590.jpg,cloudy,0,train
data\sunny\shine5.jpg,shine5.jpg,sunny,4,train
data\cloudy\17465237.jpg,17465237.jpg,cloudy,0,train
data\cloudy\c4643.jpg,c4643.jpg,cloudy,0,train
data\rainy\2228339796.jpg,2228339796.jpg,rainy,2,train
data\cloudy\c3299.jpg,c3299.jpg,cloudy,0,train
data\cloudy\c4389.jpg,c4389.jpg,cloudy,0,train
data\snowy\2175497513.jpg,2175497513.jpg,snowy,3,train
data\cloudy\c0044.jpg,c0044.jpg,cloudy,0,train
data\sunny\5466179.jpg,5466179.jpg,sunny,4,train
data\sunny\8607766.jpg,8607766.jpg,sunny,4,train
data\sunny\s0511.jpg,s0511.jpg,sunny,4,train
data\sunny\s3873.jpg,s3873.jpg,sunny,4,train
data\cloudy\c3044.jpg,c3044.jpg,cloudy,0,train
data\snowy\3184804241.jpg,3184804241.jpg,snowy,3,train
data\cloudy\c0677.jpg,c0677.jpg,cloudy,0,train
data\cloudy\c0016.jpg,c0016.jpg,cloudy,0,train
data\sunny\s4361.jpg,s4361.jpg,sunny,4,train
data\cloudy\c0786.jpg,c0786.jpg,cloudy,0,train
data\rainy\rain1.jpg,rain1.jpg,rainy,2,train
data\sunny\s2148.jpg,s2148.jpg,sunny,4,train
data\snowy\2065721506.jpg,2065721506.jpg,snowy,3,train
data\cloudy\c4277.jpg,c4277.jpg,cloudy,0,train
data\sunny\28840570.jpg,28840570.jpg,sunny,4,train
data\rainy\rainy day-31.jpeg,rainy day-31.jpeg,rainy,2,train
data\cloudy\c3237.jpg,c3237.jpg,cloudy,0,train
data\rainy\2447688756.jpg,2447688756.jpg,rainy,2,train
data\sunny\s4516.jpg,s4516.jpg,sunny,4,train
data\cloudy\c3834.jpg,c3834.jpg,cloudy,0,train
data\cloudy\c3785.jpg,c3785.jpg,cloudy,0,train
data\foggy\64.jpg,64.jpg,foggy,1,train
data\sunny\s1341.jpg,s1341.jpg,sunny,4,train
data\cloudy\c0605.jpg,c0605.jpg,cloudy,0,train
data\foggy\2832246049.jpg,2832246049.jpg,foggy,1,train
data\sunny\s3366.jpg,s3366.jpg,sunny,4,train
data\sunny\s3840.jpg,s3840.jpg,sunny,4,train
data\sunny\s4132.jpg,s4132.jpg,sunny,4,train
data\snowy\1403.jpg,1403.jpg,snowy,3,train
data\sunny\s4391.jpg,s4391.jpg,sunny,4,train
data\rainy\rainy day-7.jpeg,rainy day-7.jpeg,rainy,2,train
data\cloudy\9326807.jpg,9326807.jpg,cloudy,0,train
data\cloudy\11725347.jpg,11725347.jpg,cloudy,0,train
data\sunny\s4511.jpg,s4511.jpg,sunny,4,train
data\sunny\s3198.jpg,s3198.jpg,sunny,4,train
data\foggy\163013809.jpg,163013809.jpg,foggy,1,train
data\snowy\383198133.jpg,383198133.jpg,snowy,3,train
data\cloudy\c3640.jpg,c3640.jpg,cloudy,0,train
data\sunny\shine74.jpg,shine74.jpg,sunny,4,train
data\sunny\s2911.jpg,s2911.jpg,sunny,4,train
data\snowy\3167876582.jpg,3167876582.jpg,snowy,3,train
data\sunny\25572556.jpg,25572556.jpg,sunny,4,train
data\cloudy\18548413.jpg,18548413.jpg,cloudy,0,train
data\cloudy\c3106.jpg,c3106.jpg,cloudy,0,train
data\sunny\s4614.jpg,s4614.jpg,sunny,4,train
data\sunny\s1104.jpg,s1104.jpg,sunny,4,train
data\cloudy\c3333.jpg,c3333.jpg,cloudy,0,train
data\cloudy\18494062.jpg,18494062.jpg,cloudy,0,train
data\rainy\482138553.jpg,482138553.jpg,rainy,2,train
data\sunny\6862073.jpg,6862073.jpg,sunny,4,train
data\cloudy\11802445.jpg,11802445.jpg,cloudy,0,train
data\foggy\509998721.jpg,509998721.jpg,foggy,1,train
data\snowy\3257930346.jpg,3257930346.jpg,snowy,3,train
data\foggy\foggy day-71.jpeg,foggy day-71.jpeg,foggy,1,train
data\sunny\s0070.jpg,s0070.jpg,sunny,4,train
data\foggy\10533328.jpg,10533328.jpg,foggy,1,train
data\sunny\shine206.jpg,shine206.jpg,sunny,4,train
data\foggy\foggy day-97.jpeg,foggy day-97.jpeg,foggy,1,train
data\foggy\foggy day-23.jpeg,foggy day-23.jpeg,foggy,1,train
data\sunny\s3214.jpg,s3214.jpg,sunny,4,train
data\cloudy\c4622.jpg,c4622.jpg,cloudy,0,train
data\cloudy\c0610.jpg,c0610.jpg,cloudy,0,train
data\cloudy\c0394.jpg,c0394.jpg,cloudy,0,train
data\sunny\s0191.jpg,s0191.jpg,sunny,4,train
data\sunny\s0895.jpg,s0895.jpg,sunny,4,train
data\cloudy\c3513.jpg,c3513.jpg,cloudy,0,train
data\rainy\1204565261.jpg,1204565261.jpg,rainy,2,train
data\cloudy\1541311.jpg,1541311.jpg,cloudy,0,train
data\rainy\1681.jpg,1681.jpg,rainy,2,train
data\cloudy\5131951.jpg,5131951.jpg,cloudy,0,train
data\cloudy\c0987.jpg,c0987.jpg,cloudy,0,train
data\sunny\29389040.jpg,29389040.jpg,sunny,4,train
data\sunny\s1447.jpg,s1447.jpg,sunny,4,train
data\cloudy\c1755.jpg,c1755.jpg,cloudy,0,train
data\cloudy\c4425.jpg,c4425.jpg,cloudy,0,train
data\sunny\25533305.jpg,25533305.jpg,sunny,4,train
data\sunny\s2708.jpg,s2708.jpg,sunny,4,train
data\sunny\s2261.jpg,s2261.jpg,sunny,4,train
data\cloudy\c4213.jpg,c4213.jpg,cloudy,0,train
data\rainy\612645621.jpg,612645621.jpg,rainy,2,train
data\sunny\s1929.jpg,s1929.jpg,sunny,4,train
data\sunny\sunny sky-2.jpeg,sunny sky-2.jpeg,sunny,4,train
data\snowy\2952911.jpg,2952911.jpg,snowy,3,train
data\cloudy\c2800.jpg,c2800.jpg,cloudy,0,train
data\cloudy\c2898.jpg,c2898.jpg,cloudy,0,train
data\cloudy\c4298.jpg,c4298.jpg,cloudy,0,train
data\rainy\121045944.jpg,121045944.jpg,rainy,2,train
data\foggy\2298710902.jpg,2298710902.jpg,foggy,1,train
data\foggy\foggy weather-109.jpeg,foggy weather-109.jpeg,foggy,1,train
data\sunny\s2932.jpg,s2932.jpg,sunny,4,train
data\sunny\shine184.jpg,shine184.jpg,sunny,4,train
data\sunny\s4660.jpg,s4660.jpg,sunny,4,train
data\sunny\s2780.jpg,s2780.jpg,sunny,4,train
data\sunny\shine166.jpg,shine166.jpg,sunny,4,train
data\sunny\28266957.jpg,28266957.jpg,sunny,4,train
data\rainy\1547863526.jpg,1547863526.jpg,rainy,2,train
data\sunny\s1181.jpg,s1181.jpg,sunny,4,train
data\cloudy\c3127.jpg,c3127.jpg,cloudy,0,train
data\foggy\26.jpg,26.jpg,foggy,1,train
data\cloudy\c3180.jpg,c3180.jpg,cloudy,0,train
data\cloudy\3984038.jpg,3984038.jpg,cloudy,0,train
data\cloudy\17465085.jpg,17465085.jpg,cloudy,0,train
data\sunny\shine86.jpg,shine86.jpg,sunny,4,train
data\rainy\347213839.jpg,347213839.jpg,rainy,2,train
data\foggy\4541.jpg,4541.jpg,foggy,1,train
data\sunny\s4207.jpg,s4207.jpg,sunny,4,train
data\cloudy\c0815.jpg,c0815.jpg,cloudy,0,train
data\cloudy\c4833.jpg,c4833.jpg,cloudy,0,train
data\sunny\26384139.jpg,26384139.jpg,sunny,4,train
data\foggy\4365.jpg,4365.jpg,foggy,1,train
data\snowy\0939.jpg,0939.jpg,snowy,3,train
data\sunny\s4759.jpg,s4759.jpg,sunny,4,train
data\cloudy\1430926.jpg,1430926.jpg,cloudy,0,train
data\sunny\25869881.jpg,25869881.jpg,sunny,4,train
data\rainy\42113573.jpg,42113573.jpg,rainy,2,train
data\cloudy\11734606.jpg,11734606.jpg,cloudy,0,train
data\cloudy\c1791.jpg,c1791.jpg,cloudy,0,train
data\sunny\s3964.jpg,s3964.jpg,sunny,4,train
data\snowy\2331130751.jpg,2331130751.jpg,snowy,3,train
data\cloudy\c2365.jpg,c2365.jpg,cloudy,0,train
data\sunny\4559607.jpg,4559607.jpg,sunny,4,train
data\sunny\s0930.jpg,s0930.jpg,sunny,4,train
data\sunny\s1720.jpg,s1720.jpg,sunny,4,train
data\sunny\s2133.jpg,s2133.jpg,sunny,4,train
data\sunny\s0911.jpg,s0911.jpg,sunny,4,train
data\cloudy\c0249.jpg,c0249.jpg,cloudy,0,train
data\sunny\s3423.jpg,s3423.jpg,sunny,4,train
data\rainy\2063838182.jpg,2063838182.jpg,rainy,2,train
data\cloudy\c2159.jpg,c2159.jpg,cloudy,0,train
data\sunny\s3999.jpg,s3999.jpg,sunny,4,train
data\rainy\135.jpg,135.jpg,rainy,2,train
data\cloudy\18371305.jpg,18371305.jpg,cloudy,0,train
data\cloudy\cloudy138.jpg,cloudy138.jpg,cloudy,0,train
data\sunny\s3306.jpg,s3306.jpg,sunny,4,train
data\cloudy\c0910.jpg,c0910.jpg,cloudy,0,train
data\sunny\25371071.jpg,25371071.jpg,sunny,4,train
data\snowy\1098.jpg,1098.jpg,snowy,3,train
data\sunny\19752115.jpg,19752115.jpg,sunny,4,train
data\cloudy\c0518.jpg,c0518.jpg,cloudy,0,train
data\snowy\1195.jpg,1195.jpg,snowy,3,train
data\snowy\2278935123.jpg,2278935123.jpg,snowy,3,train
data\sunny\sunny sky-129.jpeg,sunny sky-129.jpeg,sunny,4,train
data\sunny\25870086.jpg,25870086.jpg,sunny,4,train
data\cloudy\13640081.jpg,13640081.jpg,cloudy,0,train
data\foggy\4566.jpg,4566.jpg,foggy,1,train
data\sunny\25869129.jpg,25869129.jpg,sunny,4,train
data\cloudy\c0911.jpg,c0911.jpg,cloudy,0,train
data\foggy\4633.jpg,4633.jpg,foggy,1,train
data\rainy\1550.jpg,1550.jpg,rainy,2,train
data\cloudy\c0957.jpg,c0957.jpg,cloudy,0,train
data\cloudy\c3381.jpg,c3381.jpg,cloudy,0,train
data\sunny\25309288.jpg,25309288.jpg,sunny,4,train
data\snowy\0843.jpg,0843.jpg,snowy,3,train
data\foggy\240.jpg,240.jpg,foggy,1,train
data\cloudy\c3219.jpg,c3219.jpg,cloudy,0,train
data\sunny\s3112.jpg,s3112.jpg,sunny,4,train
data\cloudy\c2529.jpg,c2529.jpg,cloudy,0,train
data\sunny\5981475.jpg,5981475.jpg,sunny,4,train
data\cloudy\c2519.jpg,c2519.jpg,cloudy,0,train
data\sunny\sunny weather-26.jpeg,sunny weather-26.jpeg,sunny,4,train
data\snowy\3266762124.jpg,3266762124.jpg,snowy,3,train
data\cloudy\cloudy116.jpg,cloudy116.jpg,cloudy,0,train
data\cloudy\c0727.jpg,c0727.jpg,cloudy,0,train
data\cloudy\c4679.jpg,c4679.jpg,cloudy,0,train
data\foggy\4821.jpg,4821.jpg,foggy,1,train
data\cloudy\c2779.jpg,c2779.jpg,cloudy,0,train
data\snowy\3261271576.jpg,3261271576.jpg,snowy,3,train
data\snowy\1375.jpg,1375.jpg,snowy,3,train
data\cloudy\c4419.jpg,c4419.jpg,cloudy,0,train
data\rainy\1647.jpg,1647.jpg,rainy,2,train
data\snowy\117268663.jpg,117268663.jpg,snowy,3,train
data\cloudy\c4615.jpg,c4615.jpg,cloudy,0,train
data\sunny\s3975.jpg,s3975.jpg,sunny,4,train
data\cloudy\11727304.jpg,11727304.jpg,cloudy,0,train
data\sunny\s0353.jpg,s0353.jpg,sunny,4,train
data\cloudy\c3521.jpg,c3521.jpg,cloudy,0,train
data\snowy\snowy weather-6.jpeg,snowy weather-6.jpeg,snowy,3,train
data\sunny\s2490.jpg,s2490.jpg,sunny,4,train
data\sunny\s3184.jpg,s3184.jpg,sunny,4,train
data\sunny\s3164.jpg,s3164.jpg,sunny,4,train
data\cloudy\17551561.jpg,17551561.jpg,cloudy,0,train
data\sunny\s3584.jpg,s3584.jpg,sunny,4,train
data\cloudy\c0092.jpg,c0092.jpg,cloudy,0,train
data\sunny\s3709.jpg,s3709.jpg,sunny,4,train
data\foggy\4282.jpg,4282.jpg,foggy,1,train
data\foggy\4916.jpg,4916.jpg,foggy,1,train
data\rainy\1108.jpg,1108.jpg,rainy,2,train
data\sunny\s3714.jpg,s3714.jpg,sunny,4,train
data\sunny\s3372.jpg,s3372.jpg,sunny,4,train
data\rainy\1805.jpg,1805.jpg,rainy,2,train
data\cloudy\c0744.jpg,c0744.jpg,cloudy,0,train
data\sunny\s1520.jpg,s1520.jpg,sunny,4,train
data\sunny\s1219.jpg,s1219.jpg,sunny,4,train
data\sunny\s2407.jpg,s2407.jpg,sunny,4,train
data\sunny\s0361.jpg,s0361.jpg,sunny,4,train
data\snowy\snowy weather-79.jpeg,snowy weather-79.jpeg,snowy,3,train
data\sunny\s1156.jpg,s1156.jpg,sunny,4,train
data\cloudy\cloudy183.jpg,cloudy183.jpg,cloudy,0,train
data\snowy\3235091882.jpg,3235091882.jpg,snowy,3,train
data\sunny\s1066.jpg,s1066.jpg,sunny,4,train
data\cloudy\11736061.jpg,11736061.jpg,cloudy,0,train
data\cloudy\c1444.jpg,c1444.jpg,cloudy,0,train
data\cloudy\c4936.jpg,c4936.jpg,cloudy,0,train
data\cloudy\c4993.jpg,c4993.jpg,cloudy,0,train
data\sunny\s0269.jpg,s0269.jpg,sunny,4,train
data\sunny\s4484.jpg,s4484.jpg,sunny,4,train
data\sunny\s2011.jpg,s2011.jpg,sunny,4,train
data\cloudy\cloudy111.jpg,cloudy111.jpg,cloudy,0,train
data\sunny\9730873.jpg,9730873.jpg,sunny,4,train
data\sunny\s3308.jpg,s3308.jpg,sunny,4,train
data\rainy\1558.jpg,1558.jpg,rainy,2,train
data\sunny\s0357.jpg,s0357.jpg,sunny,4,train
data\rainy\rainy day-79.jpeg,rainy day-79.jpeg,rainy,2,train
data\foggy\2308158584.jpg,2308158584.jpg,foggy,1,train
data\cloudy\cloudy106.jpg,cloudy106.jpg,cloudy,0,train
data\cloudy\11997832.jpg,11997832.jpg,cloudy,0,train
data\sunny\s4864.jpg,s4864.jpg,sunny,4,train
data\sunny\s2675.jpg,s2675.jpg,sunny,4,train
data\cloudy\c1700.jpg,c1700.jpg,cloudy,0,train
data\cloudy\c2231.jpg,c2231.jpg,cloudy,0,train
data\foggy\4085.jpg,4085.jpg,foggy,1,train
data\cloudy\c2243.jpg,c2243.jpg,cloudy,0,train
data\rainy\rain30.jpg,rain30.jpg,rainy,2,train
data\sunny\24228349.jpg,24228349.jpg,sunny,4,train
data\cloudy\c3257.jpg,c3257.jpg,cloudy,0,train
data\cloudy\cloudy247.jpg,cloudy247.jpg,cloudy,0,train
data\cloudy\c0216.jpg,c0216.jpg,cloudy,0,train
data\cloudy\25320097.jpg,25320097.jpg,cloudy,0,train
data\cloudy\cloudy day-123.jpeg,cloudy day-123.jpeg,cloudy,0,train
data\cloudy\c2366.jpg,c2366.jpg,cloudy,0,train
data\sunny\s0423.jpg,s0423.jpg,sunny,4,train
data\sunny\s2845.jpg,s2845.jpg,sunny,4,train
data\sunny\s3106.jpg,s3106.jpg,sunny,4,train
data\cloudy\c3990.jpg,c3990.jpg,cloudy,0,train
data\sunny\s3619.jpg,s3619.jpg,sunny,4,train
data\foggy\foggy day-53.jpeg,foggy day-53.jpeg,foggy,1,train
data\cloudy\c2313.jpg,c2313.jpg,cloudy,0,train
data\sunny\s3386.jpg,s3386.jpg,sunny,4,train
data\cloudy\c2065.jpg,c2065.jpg,cloudy,0,train
data\snowy\0895.jpg,0895.jpg,snowy,3,train
data\cloudy\c3974.jpg,c3974.jpg,cloudy,0,train
data\snowy\1273.jpg,1273.jpg,snowy,3,train
data\cloudy\c0591.jpg,c0591.jpg,cloudy,0,train
data\sunny\s0944.jpg,s0944.jpg,sunny,4,train
data\sunny\s1320.jpg,s1320.jpg,sunny,4,train
data\cloudy\19493281.jpg,19493281.jpg,cloudy,0,train
data\cloudy\c0982.jpg,c0982.jpg,cloudy,0,train
data\cloudy\15048699.jpg,15048699.jpg,cloudy,0,train
data\snowy\294362740.jpg,294362740.jpg,snowy,3,train
data\snowy\372449232.jpg,372449232.jpg,snowy,3,train
data\cloudy\26523900.jpg,26523900.jpg,cloudy,0,train
data\sunny\s2743.jpg,s2743.jpg,sunny,4,train
data\cloudy\c2538.jpg,c2538.jpg,cloudy,0,train
data\snowy\snowy weather-71.jpeg,snowy weather-71.jpeg,snowy,3,train
data\sunny\s0676.jpg,s0676.jpg,sunny,4,train
data\rainy\rain104.jpg,rain104.jpg,rainy,2,train
data\sunny\5042785.jpg,5042785.jpg,sunny,4,train
data\sunny\sunny sky-8.jpeg,sunny sky-8.jpeg,sunny,4,train
data\sunny\sunny weather-109.jpeg,sunny weather-109.jpeg,sunny,4,train
data\snowy\376752607.jpg,376752607.jpg,snowy,3,train
data\sunny\s1974.jpg,s1974.jpg,sunny,4,train
data\rainy\rainy day-139.jpeg,rainy day-139.jpeg,rainy,2,train
data\cloudy\c3421.jpg,c3421.jpg,cloudy,0,train
data\rainy\rainy day-76.jpeg,rainy day-76.jpeg,rainy,2,train
data\foggy\4311.jpg,4311.jpg,foggy,1,train
data\sunny\s2822.jpg,s2822.jpg,sunny,4,train
data\snowy\snowy day-66.jpeg,snowy day-66.jpeg,snowy,3,train
data\rainy\2489103074.jpg,2489103074.jpg,rainy,2,train
data\cloudy\c2587.jpg,c2587.jpg,cloudy,0,train
data\cloudy\c1219.jpg,c1219.jpg,cloudy,0,train
data\sunny\s3065.jpg,s3065.jpg,sunny,4,train
data\cloudy\c4481.jpg,c4481.jpg,cloudy,0,train
data\sunny\s0042.jpg,s0042.jpg,sunny,4,train
data\sunny\s4903.jpg,s4903.jpg,sunny,4,train
data\rainy\1674.jpg,1674.jpg,rainy,2,train
data\sunny\s4240.jpg,s4240.jpg,sunny,4,train
data\cloudy\c3646.jpg,c3646.jpg,cloudy,0,train
data\sunny\s4198.jpg,s4198.jpg,sunny,4,train
data\cloudy\c0370.jpg,c0370.jpg,cloudy,0,train
data\cloudy\cloudy weather-124.jpeg,cloudy weather-124.jpeg,cloudy,0,train
data\cloudy\c3539.jpg,c3539.jpg,cloudy,0,train
